id,rank,workers,company,url,state_l,state_s,city,growth,revenue,ifmid,ifiid,metro,industry,yrs_on_list
21827,3440,800,Fractal Analytics,fractal-analytics,California,CA,San Mateo,94.1838,33191438,4,17,San Francisco,Business Products & Services,5
20339,3444,358,enVista,envista,Indiana,IN,Carmel,93.9534,61352850,81,6,"Indianapolis, IN",Logistics & Transportation,6
6802,3448,586,ARCO Construction Company,arco-construction-company,Missouri,MO,Saint Louis,93.8234,773765432,74,20,"St. Louis, MO-IL",Construction,3
4936,3452,9334,Prestige Employee Administrators,prestige-employee-administrators,New York,NY,Melville,93.7034,891228173,9,21,New York City,Human Resources,7
26317,3454,202,LaunchPoint,launchpoint,Illinois,IL,Itasca,93.4613,16950199,17,10,Chicago,Health,3
44241,3457,295,Illegal Pete's,illegal-petes,Colorado,CO,Denver,93.2367,16849932,30,11,Denver,Food & Beverage,1
24707,3460,190,Mondo,mondo,New York,NY,New York,93.1552,74587372,9,8,New York City,IT Services,3
2598,3462,310,XIFIN,xifin,California,CA,San Diego,93.04,56414000,11,9,San Diego,Software,10
18463,3463,110,eSolutions,esolutions,Kansas,KS,Overland Park,93.0013,26350700,21,8,"Kansas City, MO-KS",IT Services,6
23907,3467,108,Atomic Data,atomic-data,Minnesota,MN,Minneapolis,92.5204,20164268,13,8,Minneapolis,IT Services,3
44243,3468,350,Lee Industrial Contracting,lee-industrial-contracting,Michigan,MI,Pontiac,92.3985,95530184,50,15,Detroit,Manufacturing,1
20124,3477,215,SEPI Engineering & Construction,sepi-engineering-construction,North Carolina,NC,Raleigh,91.942,23587000,1029,24,"Raleigh, NC",Engineering,5
13517,3478,184,Zak Designs,zak-designs,Washington,WA,Airway Heights,91.9276,95601959,1026,15,"Spokane-Spokane Valley, WA",Manufacturing,2
4052,3479,131,Kerusso,kerusso,Arkansas,AR,Berryville,91.7584,20664979,998,4,,Consumer Products & Services,6
44247,3484,407,Decisive Communications,decisive-communications,Maryland,MD,Ijamsville,91.482,58582000,3,14,"Washington, DC",Telecommunications,1
44248,3488,792,Charter Global,charter-global,Georgia,GA,Atlanta,91.2883,33468087,29,8,Atlanta,IT Services,1
20084,3490,460,Costa Vida,costa-vida,Utah,UT,Lehi,91.0423,22501506,48,11,"Provo-Orem, UT",Food & Beverage,5
1088,3492,123,Customer Value Partners,customer-value-partners,Virginia,VA,Fairfax,90.9894,29021835,3,17,"Washington, DC",Business Products & Services,6
23154,3493,146,Strongbridge,strongbridge,Virginia,VA,Sterling,90.9505,19342678,3,7,"Washington, DC",Government Services,4
26525,3495,134,Productive Edge,productive-edge,Illinois,IL,Chicago,90.832,16784246,17,4,Chicago,Consumer Products & Services,3
2670,3496,115,GTN Technical Staffing,gtn-technical-staffing,Texas,TX,Dallas,90.7206,33008552,8,21,Dallas,Human Resources,7
21536,3503,749,Zenetex,zenetex,Virginia,VA,Herndon,90.3322,84303262,3,7,"Washington, DC",Government Services,5
37866,3504,120,Q1 Technologies,q1-technologies,Illinois,IL,Aurora,90.3216,10500000,17,8,Chicago,IT Services,2
17892,3505,112,Clickstop,clickstop,Iowa,IA,Urbana,90.2844,28370063,174,18,"Cedar Rapids, IA",Retail,7
21732,3508,373,Homecare Homebase,homecare-homebase,Texas,TX,Dallas,90.0846,108066013,8,10,Dallas,Health,5
44252,3511,224,Nelson,nelson,California,CA,Sonoma,89.9929,232899000,1025,21,"Santa Rosa, CA",Human Resources,1
44253,3515,736,Citywide Home Loans,citywide-home-loans,Utah,UT,Sandy,89.7737,97387475,12,3,Salt Lake City,Real Estate,1
2780,3519,338,Cobb Pediatric Therapy Services,cobb-pediatric-therapy-services,Georgia,GA,Kennesaw,89.7442,19137301,29,10,Atlanta,Health,9
22872,3521,477,ZeOmega,zeomega,Texas,TX,Plano,89.695,32259131,8,8,Dallas,IT Services,4
20720,3526,182,Creative Sign Designs,creative-sign-designs,Florida,FL,Tampa,89.5637,21158399,7,15,Tampa,Manufacturing,6
3899,3527,158,ClickAway,clickaway,California,CA,Campbell,89.5525,35377689,20,17,San Jose,Business Products & Services,9
1832,3532,450,iPipeline,ipipeline,Pennsylvania,PA,Exton,89.4289,91144586,49,9,Philadelphia,Software,8
26058,3535,240,King Retail Solutions,king-retail-solutions,Oregon,OR,Eugene,89.2955,27961326,1016,3,"Eugene, OR",Real Estate,3
37792,3537,100,Broadway National,broadway-national,New York,NY,Ronkonkoma,89.2467,35195548,9,17,New York City,Business Products & Services,2
26279,3538,160,QuarterLine,quarterline,Virginia,VA,Herndon,89.2316,17308911,3,10,"Washington, DC",Health,3
44257,3539,301,The Wireless Experience,the-wireless-experience,New Jersey,NJ,Toms River,89.2143,67610467,9,18,New York City,Retail,1
23519,3541,118,TG Manufacturing,tg-manufacturing,Michigan,MI,Dorr,89.1558,14506583,219,15,"Grand Rapids-Wyoming, MI",Manufacturing,4
20986,3542,185,BlueGrace Logistics,bluegrace-logistics,Florida,FL,Riverview,89.1605,168208379,7,6,Tampa,Logistics & Transportation,4
37869,3543,200,Picore International,picore-international,California,CA,Calabasas,89.1245,7582000,2,13,Los Angeles,Security,2
24848,3544,166,Asurint,asurint,Ohio,OH,Cleveland,89.1229,22862412,79,17,Cleveland,Business Products & Services,3
1990,3550,175,Wpromote,wpromote,California,CA,El Segundo,89.0326,19225615,2,5,Los Angeles,Advertising & Marketing,8
17475,3554,117,Harkcon,harkcon,Virginia,VA,Fredericksburg,88.8241,16201215,3,7,"Washington, DC",Government Services,7
21708,3555,240,ClearBridge Technology Group,clearbridge-technology-group,Massachusetts,MA,Billerica,88.7476,31876470,6,8,Boston,IT Services,5
17875,3558,353,PeopleTec,peopletec,Alabama,AL,Huntsville,88.6664,63035267,69,7,"Huntsville, AL",Government Services,7
44265,3559,906,Power Design,power-design,Florida,FL,St. Petersburg,88.6521,266058936,7,20,Tampa,Construction,1
38184,3564,112,Paris Presents,paris-presents,Illinois,IL,Gurnee,88.3985,160849000,17,4,Chicago,Consumer Products & Services,2
19950,3565,105,Global Language Solutions,global-language-solutions,California,CA,Irvine,88.4034,19835370,2,17,Los Angeles,Business Products & Services,4
18698,3567,400,Blount Fine Foods,blount-fine-foods,Massachusetts,MA,Fall River,88.3535,234373129,1015,11,"Providence-Warwick, RI-MA",Food & Beverage,4
37730,3570,283,Prospance,prospance,California,CA,Fremont,88.0092,45242295,4,8,San Francisco,IT Services,2
44267,3572,146,Exit Strategy Realty,exit-strategy-realty,Illinois,IL,Chicago,87.9724,4384572,17,3,Chicago,Real Estate,1
26155,3574,120,Net2Source,net2source,New Jersey,NJ,Jersey City,87.8155,21452754,9,8,New York City,IT Services,3
25346,3577,360,Aquilent,aquilent,Maryland,MD,Laurel,87.6421,106884434,3,7,"Washington, DC",Government Services,3
3390,3578,290,CaseStack,casestack,California,CA,Santa Monica,87.6133,166353000,2,6,Los Angeles,Logistics & Transportation,9
3724,3582,115,ImagineSoftware,imaginesoftware,North Carolina,NC,Charlotte,87.467,16522261,43,9,Charlotte,Software,6
24807,3583,1111,Express Locations,express-locations,Washington,WA,Wenatchee,87.4611,94955628,970,18,"Wenatchee, WA",Retail,3
3033,3584,115,Mahaffey Fabric Structures,mahaffey-fabric-structures,Tennessee,TN,Memphis,87.4406,34980553,105,20,"Memphis, TN-MS-AR",Construction,5
44270,3587,500,PPR Talent Management Group,ppr-talent-management-group,Florida,FL,Jacksonville Beach,87.3705,69162465,64,10,"Jacksonville, FL",Health,1
23599,3592,312,LEAD IT,lead-it,Illinois,IL,SPRINGFIELD,87.2118,40433315,188,8,"Springfield, IL",IT Services,4
44272,3593,160,S4 Communications,s4-communications,Texas,TX,Houston,87.2143,22441239,22,17,Houston,Business Products & Services,1
65,3595,740,Lifematters,lifematters,Maryland,MD,Bethesda,87.0941,22378680,3,10,"Washington, DC",Health,8
21983,3597,222,Credera,credera,Texas,TX,Addison,86.9687,47379901,8,8,Dallas,IT Services,5
17430,3599,150,AVIAN,avian,Maryland,MD,Lexington Park,86.9536,26226157,1049,7,"California-Lexington Park, MD",Government Services,7
44274,3601,500,The Related Group,the-related-group,Florida,FL,Miami,86.7822,1910689682,1,3,Miami,Real Estate,1
4205,3611,110,Avalon Document Services,avalon-document-services,New York,NY,Buffalo,86.4084,11367606,1032,17,"Buffalo-Cheektowaga-Niagara Falls, NY",Business Products & Services,8
2471,3612,117,Career Step,career-step,Utah,UT,Lehi,86.3754,41319301,48,19,"Provo-Orem, UT",Education,8
37731,3613,176,HTS Texas,hts-texas,Texas,TX,Houston,86.3558,76813143,22,20,Houston,Construction,2
1809,3614,283,trustaff,trustaff,Ohio,OH,Cincinnati,86.3256,184472828,47,21,Cincinnati,Human Resources,9
20381,3616,202,The Rainmaker Group,the-rainmaker-group,Georgia,GA,Alpharetta,86.2966,38891364,29,9,Atlanta,Software,6
2887,3617,4537,Program Productions,program-productions,Illinois,IL,Lombard,86.245,38517945,17,12,Chicago,Media,10
26169,3618,5838,"College Nannies, Sitters and Tutors",college-nannies-sitters-and-tutors,Minnesota,MN,Minneapolis,86.2259,3338937,13,4,Minneapolis,Consumer Products & Services,3
822,3623,500,MAQ Software,maq-software,Washington,WA,Redmond,86.1249,35980803,23,5,Seattle,Advertising & Marketing,8
18435,3628,230,Fulcrum IT Services,fulcrum-it-services,Virginia,VA,Centreville,85.917,61898493,3,8,"Washington, DC",IT Services,7
747,3629,131,NEOGOV,neogov,California,CA,El Segundo,85.9218,23392187,2,9,Los Angeles,Software,7
26338,3630,200,ConnectYourCare,connectyourcare,Maryland,MD,Hunt Valley,85.9067,31738000,35,10,Baltimore,Health,3
3744,3632,577,MedRisk,medrisk,Pennsylvania,PA,King of Prussia,85.7899,342577590,49,1,Philadelphia,Insurance,10
9683,3633,200,Distinguished Programs,distinguished-programs,New York,NY,New York,85.769,101794000,9,1,New York City,Insurance,3
1741,3634,451,Torch Technologies,torch-technologies,Alabama,AL,Huntsville,85.7624,232865666,69,7,"Huntsville, AL",Government Services,10
3939,3646,182,North Shore Pediatric Therapy,north-shore-pediatric-therapy,Illinois,IL,Des Plaines,85.1919,9938009,17,10,Chicago,Health,8
44281,3649,433,Homestar,homestar,Georgia,GA,Gainesville,85.1272,54567227,203,2,"Gainesville, GA",Financial Services,1
23062,3650,200,Infolob Solutions,infolob-solutions,Texas,TX,Irving,85.1235,22525869,8,8,Dallas,IT Services,4
17806,3653,102,InTec,intec,Virginia,VA,Fairfax,85.0744,19867894,3,7,"Washington, DC",Government Services,7
4628,3655,110,CJ Pony Parts,cj-pony-parts,Pennsylvania,PA,Harrisburg,85.0261,55490960,133,18,"Harrisburg-Carlisle, PA",Retail,10
4614,3657,159,PC Laptops,pc-laptops,Utah,UT,South Jordan,85.0204,19389922,12,4,Salt Lake City,Consumer Products & Services,5
18000,3658,175,Search Technologies,search-technologies,Virginia,VA,Herndon,85.0083,32197000,3,8,"Washington, DC",IT Services,7
20136,3660,175,DEG,deg,Kansas,KS,Overland Park,84.9675,26774039,21,5,"Kansas City, MO-KS",Advertising & Marketing,6
37921,3663,155,Affordable Solar,affordable-solar,New Mexico,NM,Albuquerque,84.8985,58655728,66,16,"Albuquerque, NM",Energy,2
38065,3664,103,LeaseTeam,leaseteam,Nebraska,NE,Omaha,84.8398,15972686,97,9,"Omaha-Council Bluffs, NE-IA",Software,2
17461,3668,103,GPS Insight,gps-insight,Arizona,AZ,Scottsdale,84.7596,27712873,46,9,Phoenix,Software,7
4362,3669,246,TrueNorth (Iowa),truenorth-iowa,Iowa,IA,Cedar Rapids,84.75,54533878,174,1,"Cedar Rapids, IA",Insurance,6
25580,3670,150,Unlimited Landscaping & Turf Management,unlimited-landscaping-turf-management,Georgia,GA,Buford,84.7127,9058741,29,20,Atlanta,Construction,2
18067,3674,125,Covenant Eyes,covenant-eyes,Michigan,MI,Owosso,84.5499,13571407,306,9,"Owosso, MI",Software,6
4214,3675,340,Barrett Distribution Centers,barrett-distribution-centers,Massachusetts,MA,Franklin,84.5061,61606549,6,6,Boston,Logistics & Transportation,8
11000,3677,300,York Solutions,york-solutions,Illinois,IL,Westchester,84.4595,45996000,17,8,Chicago,IT Services,6
26047,3679,200,MEJansen Development Company,mejansen-development-company,Colorado,CO,Pueblo,84.4397,7304125,80,3,"Colorado Springs, CO",Real Estate,3
20526,3688,216,Surya,surya,Georgia,GA,Calhoun,84.2049,117361562,437,4,"Calhoun, GA",Consumer Products & Services,6
4324,3691,203,Innovative Office Solutions,innovative-office-solutions,Minnesota,MN,Burnsville,83.9715,87217096,13,17,Minneapolis,Business Products & Services,8
19489,3692,746,Maximum One Realty,maximum-one-realty,Georgia,GA,Atlanta,83.8754,15909785,29,3,Atlanta,Real Estate,6
824,3697,100,Send Word Now,send-word-now,New York,NY,New York,83.6077,30556000,9,14,New York City,Telecommunications,9
2050,3698,155,Advisors Mortgage Group,advisors-mortgage-group,New Jersey,NJ,Ocean,83.6114,35513460,9,2,New York City,Financial Services,8
38080,3700,610,CareHere,carehere,Tennessee,TN,Brentwood,83.5242,94343604,82,10,Nashville,Health,2
44292,3701,248,Vertical Limit,vertical-limit,Minnesota,MN,Wanamingo,83.4549,61457976,76,14,"Red Wing, MN",Telecommunications,1
19958,3709,244,Bolt Express,bolt-express,Ohio,OH,TOLEDO,83.1858,89761608,300,6,"Toledo, OH",Logistics & Transportation,6
22854,3715,750,WMK,wmk,Ohio,OH,Richfield,82.9399,239571980,34,18,"Akron, OH",Retail,11
44296,3717,101,Fakhoury Global Immigration,fakhoury-global-immigration,Michigan,MI,Troy,82.9331,8723781,50,17,Detroit,Business Products & Services,1
310,3718,240,Drexel Building Supply,drexel-building-supply,Wisconsin,WI,Campbellsport,82.9256,117848000,202,20,"Fond du Lac, WI",Construction,7
25640,3723,168,Select Security,select-security,Pennsylvania,PA,Lancaster,82.6796,19143000,305,13,"Lancaster, PA",Security,3
20987,3724,210,Zantech IT Services,zantech-it-services,Virginia,VA,Tysons Corner,82.638,40850179,3,7,"Washington, DC",Government Services,5
37965,3727,614,Maser Consulting,maser-consulting,New Jersey,NJ,Red Bank,82.493,89458786,9,24,New York City,Engineering,2
3716,3729,118,Apex Revenue Technologies,apex-revenue-technologies,Minnesota,MN,Saint Paul,82.4715,69917653,13,17,Minneapolis,Business Products & Services,9
20450,3731,170,Freedom Boat Club,freedom-boat-club,Florida,FL,Venice,82.4213,15294843,1031,4,"North Port-Sarasota-Bradenton, FL",Consumer Products & Services,2
1784,3732,135,ShoppersChoice.com,shopperschoicecom,Louisiana,LA,Baton Rouge,82.414,74808590,139,18,"Baton Rouge, LA",Retail,9
1033,3734,345,Novae,novae,Indiana,IN,Markle,82.375,82491062,162,15,"Fort Wayne, IN",Manufacturing,11
5967,3743,249,Bee Line Support,bee-line-support,Illinois,IL,Schaumburg,82.0187,6457017,17,20,Chicago,Construction,6
18952,3745,150,W. L. French Excavating,w-l-french-excavating,Massachusetts,MA,North Billerica,81.9847,62719022,6,20,Boston,Construction,4
37774,3747,350,Bento Box Entertainment,bento-box-entertainment,California,CA,North Hollywood,81.8802,40346054,2,12,Los Angeles,Media,2
44308,3749,425,Beroe,beroe,North Carolina,NC,Holly Springs,81.7983,12614602,512,17,"Dunn, NC",Business Products & Services,1
10890,3753,8493,Heartland Dental,heartland-dental,Illinois,IL,Effingham,81.6102,1018413264,428,17,"Effingham, IL",Business Products & Services,6
17617,3760,125,AKT Enterprises,akt-enterprises,Florida,FL,Orlando,81.4567,17120440,68,5,"Orlando, FL",Advertising & Marketing,6
6118,3764,135,Savant Capital Management,savant-capital-management,Illinois,IL,Rockford,81.2983,35022577,190,2,"Rockford, IL",Financial Services,4
25365,3770,102,RSM Maintenance,rsm-maintenance,New Jersey,NJ,Paramus,81.2272,34040627,9,20,New York City,Construction,3
37835,3771,140,ECR Software,ecr-software,North Carolina,NC,Boone,81.2066,22974892,526,9,"Boone, NC",Software,2
6411,3772,213,PTS Diagnostics,pts-diagnostics,Indiana,IN,Indianapolis,81.1856,45170694,81,10,"Indianapolis, IN",Health,6
22251,3773,347,Client Solution Architects,client-solution-architects,Pennsylvania,PA,Mechanicsburg,81.127,56437876,133,17,"Harrisburg-Carlisle, PA",Business Products & Services,5
23179,3776,511,In-Flight Crew Connections,in-flight-crew-connections,North Carolina,NC,Charlotte,81.1068,10426302,43,22,Charlotte,Travel & Hospitality,4
44315,3783,343,T. Parker Host,t-parker-host,Virginia,VA,Norfolk,80.8324,39036017,15,6,"Virginia Beach-Norfolk-Newport News, VA-NC",Logistics & Transportation,1
20044,3784,109,AgileAssets,agileassets,Texas,TX,Austin,80.7814,23460000,18,7,Austin,Government Services,5
26356,3789,500,Kanda Software,kanda-software,Massachusetts,MA,Newton,80.531,6459510,6,9,Boston,Software,3
38104,3793,147,Foundation Software,foundation-software,Ohio,OH,Strongsville,80.2609,19928834,79,9,Cleveland,Software,2
23126,3794,100,TWO95 International,two95-international,New Jersey,NJ,Cherry Hill,80.2234,8260363,49,8,Philadelphia,IT Services,4
3206,3796,445,Quantum Health,quantum-health,Ohio,OH,Columbus,80.1978,60597224,19,10,"Columbus, OH",Health,9
37990,3797,105,BlueTarp Financial,bluetarp-financial,Maine,ME,Portland,80.2039,17639743,1018,2,"Portland-South Portland, ME",Financial Services,2
3904,3809,340,All Copy Products,all-copy-products,Colorado,CO,Denver,79.7064,69029981,30,17,Denver,Business Products & Services,10
44322,3810,117,Alliance Enterprises,alliance-enterprises,Washington,WA,DuPont,79.6733,11643688,23,9,Seattle,Software,1
4288,3813,215,Starmount Life Insurance Company,starmount-life-insurance-company,Louisiana,LA,Baton Rouge,79.5788,124028892,139,1,"Baton Rouge, LA",Insurance,7
4109,3814,252,Skoda Minotti,skoda-minotti,Ohio,OH,Cleveland,79.5318,50142500,79,2,Cleveland,Financial Services,13
1999,3817,300,Clarity Solution Group,clarity-solution-group,Illinois,IL,Chicago,79.4122,58692823,17,8,Chicago,IT Services,8
2508,3818,232,Impact Networking,impact-networking,Illinois,IL,Lake Forest,79.357,55007000,17,17,Chicago,Business Products & Services,7
25779,3828,117,tap|QA,tap|qa,Minnesota,MN,St Louis Park,78.9875,12091838,13,8,Minneapolis,IT Services,3
2558,3833,565,WideOrbit,wideorbit,California,CA,San Francisco,78.7657,114363326,4,9,San Francisco,Software,8
38006,3836,125,OneGuard Home Warranties,oneguard-home-warranties,Arizona,AZ,Phoenix,78.74,39715641,46,1,Phoenix,Insurance,2
44329,3837,200,Medicus Healthcare Solutions,medicus-healthcare-solutions,New Hampshire,NH,Windham,78.598,120758273,6,10,Boston,Health,1
4059,3839,130,Call Experts,call-experts,South Carolina,SC,Charleston,78.5251,5895236,536,14,"Charleston-North Charleston, SC",Telecommunications,5
18835,3840,225,Lease A Sales Rep,lease-a-sales-rep,North Carolina,NC,Raleigh,78.5248,24395550,1029,17,"Raleigh, NC",Business Products & Services,6
6566,3847,435,INSYS Group,insys-group,New Jersey,NJ,Rochelle Park,78.2079,52858495,9,17,New York City,Business Products & Services,6
44334,3849,387,Meltwater,meltwater,California,CA,San Francisco,78.0624,63741000,4,5,San Francisco,Advertising & Marketing,1
44337,3852,107,Factory Expo Home Centers,factory-expo-home-centers,Arizona,AZ,Chandler,77.9352,59090296,46,18,Phoenix,Retail,1
21413,3855,282,OTO Development,oto-development,South Carolina,SC,Spartanburg,77.8074,27215999,126,22,"Spartanburg, SC",Travel & Hospitality,5
2567,3864,1091,PEOPLE'S CARE HOLDINGS,peoples-care-holdings,California,CA,CHINO HILLS,77.5343,42380784,2,10,Los Angeles,Health,8
